filename,surname,name,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,perf_clean,has_thumbnail,filepath_thumbnail,credits
edition40/edition40_sequence_12.mp4,Maslen,Max,M,2012,40th,2012-421,United Kingdom,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1,,
edition40/edition40_sequence_1.mp4,Ray,Brooke,F,2012,40th,2012-115,New Zealand,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 3rd variation,,,,La Bayad¨¨re - Royaume des Ombres - 3rd variation,La Bayad¨¨re - Royaume Des Ombres - 3rd Variation,1,,
edition40/edition40_sequence_8.mp4,Richardson,Calvin,M,2012,40th,2012-411,Australia,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1,,
edition40/edition40_sequence_6.mp4,Robert Silva,Daniel,M,2012,40th,2012-201,Brazil,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition40/edition40_sequence_7.mp4,Rogers-Maman,Alaia,F,2012,40th,2012-109,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1,,
edition40/edition40_sequence_5.mp4,Saotome,Amari,F,2012,40th,2012-110,Japan,classical,Primes d'encouragement,1,Paquita - Pas de trois - 1st variation,,,,Paquita - Pas de trois - 1st variation,Paquita - Pas De Trois - 1st Variation,1,,
edition40/edition40_sequence_17.mp4,Sugai,Madoka,F,2012,40th,2012-306,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Raymonda - Tableau du R¨ºve,,,,Raymonda - Tableau du R¨ºve,Raymonda - Tableau Du R¨ºve,1,,
edition40/edition40_sequence_19.mp4,Tashiro,Kozue,F,2012,40th,2012-112,Japan,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,Sleeping Beauty - Lilac Fairy,1,,
edition40/edition40_sequence_16.mp4,Tudorin,Nikolaus,M,2012,40th,2012-422,Australia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,la Bayad¨¨re - Solor,,,,la Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
edition40/edition40_sequence_13.mp4,Vinograd,Sonia,F,2012,40th,2012-120,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Pas de trois,,,,Swan Lake - Pas de trois,Swan Lake - Pas De Trois,1,,
edition40/edition40_sequence_20.mp4,Wang,Le,M,2012,40th,2012-407,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Grand Pas Classique,,,,Grand Pas Classique,Grand Pas Classique,1,,
edition40/edition40_sequence_4.mp4,Wang,Mingxuan,M,2012,40th,2012-401,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1,,
edition41/edition41_sequence_13.mp4,Acri,Simone,M,2013,41st,2013-210,Japan,classical,Primes d'encouragement,1,Harlequinade,,,,Harlequinade,Harlequinade,1,,
edition41/edition41_sequence_16.mp4,Coelho,Tiago,M,2013,41st,2013-410,Portugal,classical,Primes d'encouragement,1,The Nutcracker - Act II - Prince variation,,,,The Nutcracker - Act II - Prince variation,The Nutcracker - Act 2 - Prince Variation,1,,
edition41/edition41_sequence_2.mp4,Corrales,Cesar,M,2013,41st,2013-212,Canada,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition41/edition41_sequence_10.mp4,Dias Domingues,Leticia,F,2013,41st,2013-114,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition41/edition41_sequence_0.mp4,Edwards,Thomas,M,2013,41st,2013-424,United Kingdom,classical,Primes d'encouragement,1,La Sylphide - Act II - James variation,,,,La Sylphide - Act II - James variation,La Sylphide - Act 2 - James Variation,1,,
edition41/edition41_sequence_8.mp4,Erni,Lucas,M,2013,41st,2013-415,Argentina,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition41/edition41_sequence_4.mp4,Fogarty,Miko,F,2013,41st,2013-109,Switzerland,classical,Prix du meilleur Suisse-Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition41/edition41_sequence_11.mp4,Gong,Zunyuan,M,2013,41st,2013-414,China,classical,Primes d'encouragement,1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition41/edition41_sequence_15.mp4,Kallanvaara,Ida Anneli,F,2013,41st,2013-318,Sweden,classical,Primes d'encouragement,1,Giselle - Act I,,,,Giselle - Act I,Giselle - Act 1,1,,
edition41/edition41_sequence_9.mp4,Li,Wentao,M,2013,41st,2013-412,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition41/edition41_sequence_7.mp4,Martignago,Alysha,F,2013,41st,2013-104,Australia,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition41/edition41_sequence_5.mp4,Oberlin,Matias,M,2013,41st,2013-214,Argentina,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition41/edition41_sequence_17.mp4,Rogers,Zachary,M,2013,41st,2013-418,Canada,classical,Primes d'encouragement,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1,,
edition41/edition41_sequence_6.mp4,Sebasti?o,Francisco,M,2013,41st,2013-408,Portugal,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition41/edition41_sequence_19.mp4,Soares Da Silva,Adhonay,M,2013,41st,2013-203,Brazil,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Harlequinade,,,,Harlequinade,Harlequinade,1,,
edition41/edition41_sequence_14.mp4,Woellner,Joel,M,2013,41st,2013-423,Australia,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,Swan Lake - Act 3 - Siegfried Variation,1,,
edition41/edition41_sequence_12.mp4,Yamamoto,Masaya,M,2013,41st,2013-419,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,la Bayad¨¨re - Solor,,,,la Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
edition41/edition41_sequence_1.mp4,Yanagisawa,Kaho,F,2013,41st,2013-113,Japan,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition41/edition41_sequence_18.mp4,Yoshida,Neneka,F,2013,41st,2013-320,Japan,classical,Primes d'encouragement,1,Raymonda - Tableau du R¨ºve,,,,Raymonda - Tableau du R¨ºve,Raymonda - Tableau Du R¨ºve,1,,
edition41/edition41_sequence_3.mp4,Zhang,Jinhao,M,2013,41st,2013-407,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition42/edition42_sequence_13.mp4,Adams,Precious,F,2014,42nd,2014-319,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1,,
edition42/edition42_sequence_10.mp4,Bastos,Carollina,F,2014,42nd,2014-110,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition42/edition42_sequence_1.mp4,Bleck,Tanner,M,2014,42nd,2014-203,USA,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition42/edition42_sequence_18.mp4,Chang,Zhixu,M,2014,42nd,2014-411,China,classical,Primes d'encouragement,1,The Nutcracker - Act II,,,,The Nutcracker - Act II,The Nutcracker - Act 2,1,,
edition42/edition42_sequence_2.mp4,Coelho,Maria Clara,F,2014,42nd,2014-105,Brazil,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition42/edition42_sequence_0.mp4,Goldbach,Johannes,M,2014,42nd,2014-201,Germany,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,La Fille Mal Gard¨¦e,1,,
edition42/edition42_sequence_7.mp4,Jun,Joonhyuk,M,2014,42nd,2014-204,South Korea,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,La Fille Mal Gard¨¦e,1,,
edition42/edition42_sequence_19.mp4,Kato,Mikio,M,2014,42nd,2014-413,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Act III,,,,Swan Lake - Act III,Swan Lake - Act 3,1,,
edition42/edition42_sequence_11.mp4,Kumagai,Saho,F,2014,42nd,2014-313,Japan,classical,Primes d'encouragement,1,Raymonda - Tableau du R¨ºve - Act 1,,,,Raymonda - Tableau du R¨ºve - Act 1,Raymonda - Tableau Du R¨ºve - Act 1,1,,
edition42/edition42_sequence_6.mp4,Maeda,Sae,F,2014,42nd,2014-108,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition42/edition42_sequence_3.mp4,Mori,Shunyo,M,2014,42nd,2014-202,Japan,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,La Fille Mal Gard¨¦e,1,,
edition42/edition42_sequence_8.mp4,Navarro Yudes,David Fernando,M,2014,42nd,2014-402,Spain,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition42/edition42_sequence_9.mp4,Niyama,Haruo,M,2014,42nd,2014-404,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Solor,,,,La Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
edition42/edition42_sequence_12.mp4,Pogossian,Garegin,M,2014,42nd,2014-403,France,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition42/edition42_sequence_4.mp4,Rodriguez Domenech,Daniel,M,2014,42nd,2014-401,Spain,classical,Primes d'encouragement,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1,,
edition42/edition42_sequence_14.mp4,Ryan,Michael,M,2014,42nd,2014-406,USA,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition42/edition42_sequence_5.mp4,Silva,Vinicius,M,2014,42nd,2014-206,Brazil,classical,Primes d'encouragement,1,La Sylphide - James,,,,La Sylphide - James,La Sylphide - James,1,,
edition42/edition42_sequence_15.mp4,Teixeira,Bianca,F,2014,42nd,2014-114,Brazil,classical,Primes d'encouragement,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1,,
edition42/edition42_sequence_17.mp4,Watanabe,Aya,F,2014,42nd,2014-118,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition42/edition42_sequence_16.mp4,Wigle Andersson,Karl-Erik,M,2014,42nd,2014-409,Sweden,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition44/edition44_sequence_1.mp4,An,Sehyun,F,2016,44th,2016-308,South Korea,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,Sleeping Beauty - Act 3 - Aurora Variation,1,,
edition44/edition44_sequence_12.mp4,Bai,Dingkai,M,2016,44th,2016-211,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Harlequinade,,,,Harlequinade,Harlequinade,1,,
edition44/edition44_sequence_14.mp4,De Freitas Galvao,Carolyne,F,2016,44th,2016-103,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 1st variation,,,,La Bayad¨¨re - Royaume des Ombres - 1st variation,La Bayad¨¨re - Royaume Des Ombres - 1st Variation,1,,
edition44/edition44_sequence_17.mp4,De Mattos Menegussi,Joao Pedro,M,2016,44th,2016-403,Brazil,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,Sleeping Beauty - Act 3 - Prince D¨¦sir¨¦,1,,
edition44/edition44_sequence_19.mp4,Di Primo,Vincenzo,M,2016,44th,2016-412,Italy,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition44/edition44_sequence_13.mp4,Fernandez,Laura,F,2016,44th,2016-314,Switzerland,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine-Prix du meilleur Suisse,1,Sleeping Beauty - Act II - Aurora variation,,,,Sleeping Beauty - Act II - Aurora variation,Sleeping Beauty - Act 2 - Aurora Variation,1,,
edition44/edition44_sequence_6.mp4,Fu,Yiyang,F,2016,44th,2016-123,China,classical,Primes d'encouragement,1,Paquita - Act I,,,,Paquita - Act I,Paquita - Act 1,1,,
edition44/edition44_sequence_5.mp4,Gallucci,Brayden,M,2016,44th,2016-208,Australia,classical,Primes d'encouragement,1,Coppelia - Act III - Franz variation,,,,Coppelia - Act III - Franz variation,Coppelia - Act 3 - Franz,1,,
edition44/edition44_sequence_9.mp4,Hang,Yu,F,2016,44th,2016-126,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,la Bayad¨¨re - Act III,,,,la Bayad¨¨re - Act III,La Bayad¨¨re - Act 3,1,,
edition44/edition44_sequence_11.mp4,Henson,Makensie,F,2016,44th,2016-106,Australia,classical,Primes d'encouragement,1,Le Corsaire - Pas de Trois - 2nd Variation,,,,Le Corsaire - Pas de Trois - 2nd Variation,Le Corsaire - Pas De Trois - 2nd Variation,1,,
edition44/edition44_sequence_0.mp4,Kim,Danbi,F,2016,44th,2016-107,South Korea,classical,Prix Jeune Espoir,1,la Bayad¨¨re - Act III,,,,la Bayad¨¨re - Act III,La Bayad¨¨re - Act 3,1,,
edition44/edition44_sequence_2.mp4,Kim,Seu,M,2016,44th,2016-409,South Korea,classical,,0,Don Quichotte - Basile variation,,,,Don Quichotte - Basile variation,Don Quichotte - Basile Variation,1,,
edition44/edition44_sequence_18.mp4,Kimura,Kanon,F,2016,44th,2016-105,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres - 3rd variation,,,,La Bayad¨¨re - Royaume des Ombres - 3rd variation,La Bayad¨¨re - Royaume Des Ombres - 3rd Variation,1,,
edition44/edition44_sequence_4.mp4,Lapham,Riley,F,2016,44th,2016-110,Australia,classical,Primes d'encouragement,1,la Bayad¨¨re - Act II,,,,la Bayad¨¨re - Act II,La Bayad¨¨re - Act 2,1,,
edition44/edition44_sequence_8.mp4,Mokgatle,Leroy,NB,2016,44th,2016-206,South Africa,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition44/edition44_sequence_15.mp4,Nakamura,Junnosuke,M,2016,44th,2016-205,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition44/edition44_sequence_7.mp4,Okano,Yume,F,2016,44th,2016-318,Japan,classical,Primes d'encouragement,1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,Sleeping Beauty - Act 3 - Aurora Variation,1,,
edition44/edition44_sequence_3.mp4,Simeone,Silvia,F,2016,44th,2016-311,Italy,classical,Primes d'encouragement,1,Don Quichotte - Kitri,,,,Don Quichotte - Kitri,Don Quichotte - Kitri,1,,
edition44/edition44_sequence_10.mp4,Yoshie,Erina,F,2016,44th,2016-113,Japan,classical,Primes d'encouragement,1,Paquita - Act I,,,,Paquita - Act I,Paquita - Act 1,1,,
edition44/edition44_sequence_16.mp4,Young,Madison,F,2016,44th,2016-307,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III - Aurora variation,,,,Sleeping Beauty - Act III - Aurora variation,Sleeping Beauty - Act 3 - Aurora Variation,1,,
edition45/edition45_sequence_3.mp4,Almeida,Denilson,M,2017,45th,2017-205,Brazil,classical,Prix artistique de la Fondation Rudolf Noureev,1,"Copp¨¦lia: Franz acte 3, L¨¦o Delibes, Arthur Saint-L¨¦on",,,,"Copp¨¦lia: Franz acte 3, L¨¦o Delibes, Arthur Saint-L¨¦on",Coppelia Franz Act 3 L¨¦o Delibes Arthur Saint-l¨¦on,1,,
edition45/edition45_sequence_15.mp4,Esposito,Michele,M,2017,45th,2017-410,Italy,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine-Prix du meilleur Suisse,1,La Bayad¨¨re,,,,La Bayad¨¨re,La Bayad¨¨re,1,,
edition45/edition45_sequence_1.mp4,Frola,Alessandro,M,2017,45th,2017-213,Italy,classical,Primes d'encouragement,1,"Harlequinade, Riccardo Drigo, Marius Petipa",,,,"Harlequinade, Riccardo Drigo, Marius Petipa",Harlequinade Riccardo Drigo Marius Petipa,1,,
edition45/edition45_sequence_10.mp4,Fujimoto,Yuika,F,2017,45th,2017-104,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re,,,,La Bayad¨¨re,La Bayad¨¨re,1,,
edition45/edition45_sequence_14.mp4,Henrique,Rafaela,F,2017,45th,2017-114,Brazil,classical,Primes d'encouragement,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition45/edition45_sequence_4.mp4,Hunter,Lauren,F,2017,45th,2017-102,USA,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1,,
edition45/edition45_sequence_6.mp4,Kwon,Ji Min,F,2017,45th,2017-303,South Korea,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition45/edition45_sequence_16.mp4,Lee,Sunmin,F,2017,45th,2017-111,South Korea,classical,Primes d'encouragement,1,Sleeping Beauty - Lilac Fairy,,,,Sleeping Beauty - Lilac Fairy,Sleeping Beauty - Lilac Fairy,1,,
edition45/edition45_sequence_12.mp4,Li,Fangqi,F,2017,45th,2017-312,China,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, acte II, L¨¦on Minkus, Marius Petipa",,,,"Paquita, acte II, L¨¦on Minkus, Marius Petipa",Paquita Act 2 L¨¦on Minkus Marius Petipa,1,,
edition45/edition45_sequence_13.mp4,Lim,Sunu,M,2017,45th,2017-406,South Korea,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne) - Prix refus¨¦,1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1,,
edition45/edition45_sequence_5.mp4,Nakao,Taisuke,M,2017,45th,2017-415,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Swan Lake - Act III Black Swan Pas de Deux,,,,Swan Lake - Act III Black Swan Pas de Deux,Swan Lake - Act 3 Black Swan Pas De Deux,1,,
edition45/edition45_sequence_9.mp4,Ota,Riku,M,2017,45th,2017-420,Japan,classical,Primes d'encouragement,1,La Bayad¨¨re,,,,La Bayad¨¨re,La Bayad¨¨re,1,,
edition45/edition45_sequence_0.mp4,Price,Joshua Jack,M,2017,45th,2017-210,Australia,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e,,,,La Fille Mal Gard¨¦e,La Fille Mal Gard¨¦e,1,,
edition45/edition45_sequence_17.mp4,Sartori,Edoardo,M,2017,45th,2017-203,Italy,classical,Primes d'encouragement,1,Giselle,,,,Giselle,Giselle,1,,
edition45/edition45_sequence_2.mp4,Seymour,Jessi,F,2017,45th,2017-107,Australia,classical,Primes d'encouragement,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1,,
edition45/edition45_sequence_19.mp4,Wegrzyn,Stanislaw,M,2017,45th,2017-423,Poland,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne),1,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1,,
edition45/edition45_sequence_11.mp4,Xu,Jingkun,M,2017,45th,2017-212,China,classical,Primes d'encouragement,1,La Sylphide - James Act I,,,,La Sylphide - James Act I,La Sylphide - James Act 1,1,,
edition45/edition45_sequence_7.mp4,Yamamoto,Koyo,M,2017,45th,2017-201,Japan,classical,Bourse d'une ann¨¦e d'enseignement (Prix de Lausanne)-Bourse jeune espoir,1,"La Fille Mal Gard¨¦e, Alexander Gorsky, Louis Joseph Ferdinand Herold",,,,"La Fille Mal Gard¨¦e, Alexander Gorsky, Louis Joseph Ferdinand Herold",La Fille Mal Gard¨¦e Alexander Gorsky Louis Joseph Ferdinand Herold,1,,
edition46/edition46_sequence_8.mp4,Aranda Maidana,Miguel Angel David,M,2018,46th,2018-412,Paraguay,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, Grand Pas variation, L¨¦on Minkus, Marius Petipa",,,,"Paquita, Grand Pas variation, L¨¦on Minkus, Marius Petipa",Paquita Grand Pas Variation L¨¦on Minkus Marius Petipa,1,,
edition46/edition46_sequence_5.mp4,Bareman,Lukas,M,2018,46th,2018-416,Belgium,classical,Prix du Meilleur Candidat Suisse,1,La Bayad¨¨re - Solor,,,,La Bayad¨¨re - Solor,La Bayad¨¨re - Solor,1,,
edition46/edition46_sequence_16.mp4,Carmeci,Finnian,M,2018,46th,2018-201,USA,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition46/edition46_sequence_2.mp4,Galvao,Carolyne,F,2018,46th,2018-303,Brazil,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public,1,"Grand Pas Classique, Women's variation, Daniel-Fran?ois Auber, Victor Gsovsky",,,,"Grand Pas Classique, Women's variation, Daniel-Fran?ois Auber, Victor Gsovsky",Grand Pas Classique Women's Variation Daniel-fran?ois Auber Victor Gsovsky,1,,
edition46/edition46_sequence_17.mp4,Gelfer-M¨¹ndl,Aviva,F,2018,46th,2018-135,USA,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, First girl's variation from Pas-de-Trois, Acte i, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-Trois, Acte i, L¨¦on Minkus, Marius Petipa",Paquita First Girl's Variation From Pas-de-trois Act 1 L¨¦on Minkus Marius Petipa,1,,
edition46/edition46_sequence_14.mp4,Guo,Wenjin,F,2018,46th,2018-134,China,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte - Cupid,,,,Don Quichotte - Cupid,Don Quichotte - Cupid,1,,
edition46/edition46_sequence_20.mp4,Lee,Junsu,M,2018,46th,2018-207,South Korea,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,La Fille Mal Gard¨¦e - Colas Variation,1,,
edition46/edition46_sequence_13.mp4,Loricchio,Davide,M,2018,46th,2018-413,Italy,classical,,0,"Grand Pas Classique, Men's variation, Daniel-Fran?ois Auber, Victor Gsovsky",,,,"Grand Pas Classique, Men's variation, Daniel-Fran?ois Auber, Victor Gsovsky",Grand Pas Classique Men's Variation Daniel-fran?ois Auber Victor Gsovsky,1,,
edition46/edition46_sequence_12.mp4,Misseldine,Chloe,F,2018,46th,2018-126,USA,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition46/edition46_sequence_3.mp4,Moriwaki,Takayuki,M,2018,46th,2018-203,Japan,classical,Primes d'encouragement,1,Coppelia - Act 3 - Franz,,,,Coppelia - Act 3 - Franz,Coppelia - Act 3 - Franz,1,,
edition46/edition46_sequence_15.mp4,Nam,Minji,F,2018,46th,2018-313,South Korea,classical,Primes d'encouragement,1,Paquita - Act II,,,,Paquita - Act II,Paquita - Act 2,1,,
edition46/edition46_sequence_11.mp4,Oki,Aina,F,2018,46th,2018-310,Japan,classical,Primes d'encouragement,1,Raymonda - Tableau du R¨ºve - Act 1,,,,Raymonda - Tableau du R¨ºve - Act 1,Raymonda - Tableau Du R¨ºve - Act 1,1,,
edition46/edition46_sequence_9.mp4,Park,Hanna,F,2018,46th,2018-112,South Korea,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,La Bayad¨¨re - Royaume Des Ombres,1,,
edition46/edition46_sequence_10.mp4,Snyder,Eric,M,2018,46th,2018-210,USA,classical,Primes d'encouragement,1,Swan Lake - Pas de Trois,,,,Swan Lake - Pas de Trois,Swan Lake - Pas De Trois,1,,
