filename,surname,name,full_name,possible_gender,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,has_thumbnail,filepath_thumbnail,credits,decade,continent,perf_type_clean,filename_base,perf_clean
edition46/edition46_sequence_20.mp4,Lee,Junsu,Lee Junsu,male,M,2018,46th,2018-207,South Korea,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2010,Asia,classical,edition46_sequence_20.mp4,La Fille Mal Gardee
edition46/edition46_sequence_7.mp4,Yang,Irene,Yang Irene,female,F,2018,46th,2018-115,Canada,classical,Primes d'encouragement,1,"Paquita, First girl's variation from Pas-de-Trois, Acte 1, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-Trois, Acte 1, L¨¦on Minkus, Marius Petipa",1.0,,,2010,North America,classical,edition46_sequence_7.mp4,Paquita - Act 1
edition47/edition47_sequence_0.mp4,Shugart,Julia,Shugart Julia,female,F,2019,47th,2019-117,USA,classical,Prix du meilleur jeune talent (Nureyev Foundation),1,La Bayad¨¨re,,,,La Bayad¨¨re,1.0,,,2010,North America,classical,edition47_sequence_0.mp4,La Bayadere - Gamsatti
edition47/edition47_sequence_10.mp4,Li,Hang,Li Hang,male,M,2019,47th,2019-212,China,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2010,Asia,classical,edition47_sequence_10.mp4,La Fille Mal Gardee
edition47/edition47_sequence_14.mp4,Kuperus,Beatriz,Kuperus Beatriz,female,F,2019,47th,2019-315,USA,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2010,North America,classical,edition47_sequence_14.mp4,La Bayadere - Gamsatti
edition47/edition47_sequence_15.mp4,Wu,Shuailun,Wu Shuailun,male,M,2019,47th,2019-412,China,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,"Sleeping Beauty, Prince Desir¨¦",,,,"Sleeping Beauty, Prince Desir¨¦",1.0,,,2010,Asia,classical,edition47_sequence_15.mp4,"Sleeping Beauty, Prince Desire"
edition47/edition47_sequence_16.mp4,Sasaki,Sumina,Sasaki Sumina,female,F,2019,47th,2019-313,Japan,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du meilleur Suisse,1,La Esmeralda,,,,La Esmeralda,1.0,,,2010,Asia,classical,edition47_sequence_16.mp4,La Esmeralda
edition47/edition47_sequence_17.mp4,Joaquim,Alexandre,Joaquim Alexandre,male,M,2019,47th,2019-418,Portugal,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Paquita,,,,Paquita,1.0,,,2010,Europe,classical,edition47_sequence_17.mp4,"Paquita, Boys variation"
edition47/edition47_sequence_18.mp4,Sumiyama,Mio,Sumiyama Mio,female,F,2019,47th,2019-316,Japan,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2010,Asia,classical,edition47_sequence_18.mp4,La Bayadere - Gamsatti
edition47/edition47_sequence_20.mp4,Seo,Yoon Jung,Seo Yoon Jung,female,F,2019,47th,2019-303,South Korea,classical,Primes d'encouragement,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2010,Asia,classical,edition47_sequence_20.mp4,La Bayadere - Gamsatti
edition47/edition47_sequence_3.mp4,Fuchiyama,Shunhei,Fuchiyama Shunhei,male,M,2019,47th,2019-207,Japan,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2010,Asia,classical,edition47_sequence_3.mp4,La Fille Mal Gardee
edition47/edition47_sequence_5.mp4,Choi,Jihyun,Choi Jihyun,likely female,F,2019,47th,2019-125,South Korea,classical,Prix du public web,1,Paquita 1¨¨re,,,,Paquita 1¨¨re,1.0,,,2010,Asia,classical,edition47_sequence_5.mp4,Paquita - Act 1
edition47/edition47_sequence_6.mp4,Garrison,Parker,Garrison Parker,male,M,2019,47th,2019-202,USA,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2010,North America,classical,edition47_sequence_6.mp4,La Fille Mal Gardee
edition48/edition48_sequence_0.mp4,Beaty,Sophie,Beaty Sophie,female,F,2020,48th,2020-118,Australia,classical,Primes d'encouragement,1,The Awakening of Flora,,,,The Awakening of Flora,1.0,,,2020,Oceania,classical,edition48_sequence_0.mp4,The Awakening Of Flora
edition48/edition48_sequence_1.mp4,Barker,Max,Barker Max,male,M,2020,48th,2020-204,USA,classical,Primes d'encouragement,1,"Swan Lake, Siegfrief Act 3, Piotr Tcha?kovsky, Marius Petipa",,,,"Swan Lake, Siegfrief Act 3, Piotr Tcha?kovsky, Marius Petipa",1.0,,,2020,North America,classical,edition48_sequence_1.mp4,Swan Lake - Act 3 - Siegfried Variation
edition48/edition48_sequence_12.mp4,Huang,Xuetong,Huang Xuetong,female,F,2020,48th,2020-325,China,classical,Primes d'encouragement,1,"Paquita, Lead variation Act 2, L¨¦on Minkus, Marius Petipa",,,,"Paquita, Lead variation Act 2, L¨¦on Minkus, Marius Petipa",1.0,,,2020,Asia,classical,edition48_sequence_12.mp4,Paquita - Act 2
edition48/edition48_sequence_14.mp4,Robinson,Evelyn,Robinson Evelyn,female,F,2020,48th,2020-323,USA,classical,Primes d'encouragement,1,"Sleeping Beauty, Aurora Act 3, Piotr Tcha?kovsky, Marius Petipa",,,,"Sleeping Beauty, Aurora Act 3, Piotr Tcha?kovsky, Marius Petipa",1.0,,,2020,North America,classical,edition48_sequence_14.mp4,Sleeping Beauty - Act 3
edition48/edition48_sequence_18.mp4,Masciari,Marco,Masciari Marco,male,M,2020,48th,2020-406,Italy,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix d'interpr¨¦tation contemporaine,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2020,Europe,classical,edition48_sequence_18.mp4,"Sleeping Beauty, Prince Desire"
edition48/edition48_sequence_19.mp4,Wang,Yuyan,Wang Yuyan,female,F,2020,48th,2020-312,China,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne)-Prix du public web,1,La Bayad¨¨re - Gamsatti,,,,La Bayad¨¨re - Gamsatti,1.0,,,2020,Asia,classical,edition48_sequence_19.mp4,La Bayadere - Gamsatti
edition48/edition48_sequence_20.mp4,Pires,Catarina,Pires Catarina,female,F,2020,48th,2020-316,Portugal,classical,Prix du public,1,"Paquita, Lead variation Act 2, L¨¦on Minkus, Marius Petipa",,,,"Paquita, Lead variation Act 2, L¨¦on Minkus, Marius Petipa",1.0,,,2020,Europe,classical,edition48_sequence_20.mp4,Paquita - Act 2
edition48/edition48_sequence_3.mp4,Luckute,Milda,Luckute Milda,female,F,2020,48th,2020-113,Lithuania,classical,Primes d'encouragement,1,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",1.0,,,2020,Europe,classical,edition48_sequence_3.mp4,Paquita - Act 1
edition48/edition48_sequence_6.mp4,Kim,Soo Min,Kim Soo Min,likely female,F,2020,48th,2020-109,South Korea,classical,Primes d'encouragement,1,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",1.0,,,2020,Asia,classical,edition48_sequence_6.mp4,Paquita - Act 1
edition48/edition48_sequence_8.mp4,Smith-Leishman,Jackson,Smith-Leishman Jackson,male,M,2020,48th,2020-206,Australia,classical,Primes d'encouragement,1,La Fille Mal Gard¨¦e - Colas' variation,,,,La Fille Mal Gard¨¦e - Colas' variation,1.0,,,2020,Oceania,classical,edition48_sequence_8.mp4,La Fille Mal Gardee
edition48/edition48_sequence_9.mp4,Kang,Chaeyeon,Kang Chaeyeon,female,F,2020,48th,2020-112,South Korea,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",,,,"Paquita, First girl's variation from Pas-de-trois Act 1, L¨¦on Minkus, Marius Petipa",1.0,,,2020,Asia,classical,edition48_sequence_9.mp4,Paquita - Act 1
edition49/edition49_sequence_10.mp4,Guti¨¦rrez Rubi,Marti,Guti¨¦rrez Rubi Marti,likely female,M,2021,49th,2021-232,Mexico,classical,Primes d'encouragement,1,Sleeping Beauty - Act III Prince Desir¨¦,,,,Sleeping Beauty - Act III Prince Desir¨¦,1.0,,,2020,North America,classical,edition49_sequence_10.mp4,"Sleeping Beauty, Prince Desire"
edition49/edition49_sequence_3.mp4,Park,Robin,Park Robin,male,M,2021,49th,2021-123,South Korea,classical,Primes d'encouragement,1,Swan Lake - Act III Black Swan Pas de Deux,,,,Swan Lake - Act III Black Swan Pas de Deux,1.0,,,2020,Asia,classical,edition49_sequence_3.mp4,Swan Lake - Act 3 - Siegfried Variation
edition49/edition49_sequence_4.mp4,Falc?o,Luiza,Falc?o Luiza,female,F,2021,49th,2021-133,Brazil,classical,Primes d'encouragement,1,La Bayad¨¨re - Royaume des Ombres,,,,La Bayad¨¨re - Royaume des Ombres,1.0,,,2020,South America,classical,edition49_sequence_4.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition49/edition49_sequence_7.mp4,Kwon,Jooyoung,Kwon Jooyoung,likely male,F,2021,49th,2021-207,South Korea,classical,Primes d'encouragement,1,"La Esmeralda, variation Esmeralda, Cesare Pugni, Jules Perrot",,,,"La Esmeralda, variation Esmeralda, Cesare Pugni, Jules Perrot",1.0,,,2020,Asia,classical,edition49_sequence_7.mp4,La Esmeralda
edition49/edition49_sequence_8.mp4,Yun,Seojeong,Yun Seojeong,female,F,2021,49th,2021-210,South Korea,classical,Bourse pour une ann¨¦e d'enseignement (Prix de Lausanne),1,Don Quichotte,,,,Don Quichotte,1.0,,,2020,Asia,classical,edition49_sequence_8.mp4,Don Quichotte - Kitri
edition50/107_YeonseoCHOI_classical_2022_enc.mp4,Choi,Yeonseo,Choi Yeonseo,likely female,F,2022,50th,2022-107,South Korea,classical,,0,Sleeping Beauty - Lilac Fairy variation,,,,Sleeping Beauty - Lilac Fairy variation,1.0,,,2020,Asia,classical,107_YeonseoCHOI_classical_2022_enc.mp4,Sleeping Beauty - Lilac Fairy
edition50/112_LucianaSAGIORO_classical_2022_enc.mp4,Sagioro,Luciana,Sagioro Luciana,female,F,2022,50th,2022-112,Brazil,classical,Bourse 3 - Bourse Jeune Espoir + Web Audience Favourite,1,Paquita - Pas de trois - 1st variation,,,,Paquita - Pas de trois - 1st variation,1.0,,,2020,South America,classical,112_LucianaSAGIORO_classical_2022_enc.mp4,Paquita - Act 1
edition50/117_HeewonMOON_classical_2022_enc.mp4,Moon,Heewon,Moon Heewon,female,F,2022,50th,2022-117,South Korea,classical,,0,Le Corsaire - Gulnara variation,,,,Le Corsaire - Gulnara variation,1.0,,,2020,Asia,classical,117_HeewonMOON_classical_2022_enc.mp4,Le Corsaire - Gulnara Variation
edition50/201_MicahLEVINE_classical_2022_enc.mp4,Levine,Micah,Levine Micah,male,M,2022,50th,2022-201,USA,classical,,0,Coppelia - Act III - Franz variation,,,,Coppelia - Act III - Franz variation,1.0,,,2020,North America,classical,201_MicahLEVINE_classical_2022_enc.mp4,"Coppelia - Act 3, Boy variation"
edition50/207_GeonHeePARK_classical_2022_enc.mp4,Park,Geon Hee,Park Geon Hee,likely male,M,2022,50th,2022-207,South Korea,classical,,0,Swan Lake - Act III- Siegfried variation,,,,Swan Lake - Act III- Siegfried variation,1.0,,,2020,Asia,classical,207_GeonHeePARK_classical_2022_enc.mp4,Swan Lake - Act 3 - Siegfried Variation
edition50/209_NedMANNING-LOUREY_classical_2022_enc.mp4,Manning-Lourey,Ned,Manning-Lourey Ned,male,M,2022,50th,2022-209,Australia,classical,,0,Satanella variation,,,,Satanella variation,1.0,,,2020,Oceania,classical,209_NedMANNING-LOUREY_classical_2022_enc.mp4,Satanella Variation
edition50/210_MiguelOLIVEIRA_classical_2022_enc.mp4,Oliveira,Miguel,Oliveira Miguel,male,M,2022,50th,2022-210,Brazil,classical,Best Young Talent,1,La Fille Mal Gard¨¦e - Colas variation,,,,La Fille Mal Gard¨¦e - Colas variation,1.0,,,2020,South America,classical,210_MiguelOLIVEIRA_classical_2022_enc.mp4,La Fille Mal Gardee
edition50/306_MayaSCHONBRUN_classical_2022_enc.mp4,Schonbrun,Maya,Schonbrun Maya,female,F,2022,50th,2022-306,USA,classical,Bourse 6 - Logitech,1,Don Quichotte - Queen of the Dryads,,,,Don Quichotte - Queen of the Dryads,1.0,,,2020,North America,classical,306_MayaSCHONBRUN_classical_2022_enc.mp4,"Don Quichotte (le Corsaire), Girls variation"
edition50/309_LexiMCCLOUD_classical_2022_enc.mp4,Mccloud,Lexi,Mccloud Lexi,female,F,2022,50th,2022-309,USA,classical,,0,Coppelia - Act III,,,,Coppelia - Act III,1.0,,,2020,North America,classical,309_LexiMCCLOUD_classical_2022_enc.mp4,"Coppelia - Act 3, Girl variation"
edition50/310_SuminLEE_classical_2022_enc.mp4,Lee,Sumin,Lee Sumin,female,F,2022,50th,2022-310,South Korea,classical,Bourse 7 - Bourse Jeune Etoile,1,La Esmeralda,,,,La Esmeralda,1.0,,,2020,Asia,classical,310_SuminLEE_classical_2022_enc.mp4,La Esmeralda
edition50/316_AmyRONNFELDT_classical_2022_enc.mp4,Ronnfeldt,Amy,Ronnfeldt Amy,female,F,2022,50th,2022-316,Australia,classical,Bourse 7 - Bourse Jeune Etoile,1,Paquita - Lead Variation - Act II,,,,Paquita - Lead Variation - Act II,1.0,,,2020,Oceania,classical,316_AmyRONNFELDT_classical_2022_enc.mp4,Paquita - Act 2
edition50/404_DarrionSELLMAN_classical_2022_enc.mp4,Sellman,Darrion,Sellman Darrion,male,M,2022,50th,2022-404,USA,classical,Bourse 1 - Oak Fondation,1,Giselle - Act II - Albrecht,,,,Giselle - Act II - Albrecht,1.0,,,2020,North America,classical,404_DarrionSELLMAN_classical_2022_enc.mp4,Giselle - Act 2 - Albrecht
edition50/406_DorianPLASSE_classical_2022_enc.mp4,Plasse,Dorian,Plasse Dorian,male,M,2022,50th,2022-406,France,classical,Bourse 5 - Fondation Coromandel + Contemporary Dance,1,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,,,,Sleeping Beauty - Act III - Prince D¨¦sir¨¦,1.0,,,2020,Europe,classical,406_DorianPLASSE_classical_2022_enc.mp4,"Sleeping Beauty, Prince Desire"
edition51/PdL2023_DeBenitoMillan_VarClassique.mp4,De Benito,Mill¨¢n,De Benito Mill¨¢n,male,M,2023,51st,2023-207,Spain,classical,Fondation Caris / Web Audience Favourite,1,,,,,,1.0,,,2020,Europe,classical,PdL2023_DeBenitoMillan_VarClassique.mp4,Flames of Paris
edition51/PdL2023_GyvesWilliam_VarClassique.mp4,Gyves,William,Gyves William,male,M,2023,51st,2023-204,USA,classical,,0,,,,,,1.0,,,2020,North America,classical,PdL2023_GyvesWilliam_VarClassique.mp4,"Coppelia - Act 3, Boy variation"
edition51/PdL2023_IjimaKanata_VarClassique.mp4,Ijima,Kanata,Ijima Kanata,male,M,2023,51st,2023-416,Japan,classical,,0,,,,,,1.0,,,2020,Asia,classical,PdL2023_IjimaKanata_VarClassique.mp4,"Sleeping Beauty, Prince Desire"
edition51/PdL2023_KimSeehyun_VarClassique.mp4,Kim,Seehyun,Kim Seehyun,female,F,2023,51st,2023-309,South Korea,classical,Fondation Damm-Etienne / Audience Favourite,1,,,,,,1.0,,,2020,Asia,classical,PdL2023_KimSeehyun_VarClassique.mp4,La Esmeralda
edition51/PdL2023_KimSooMin_VarClassique.mp4,Kim,Soo Min,Kim Soo Min,likely female,F,2023,51st,2023-318,South Korea,classical,Beau-Rivage Palace,1,,,,,,1.0,,,2020,Asia,classical,PdL2023_KimSooMin_VarClassique.mp4,Paquita - Act 2
edition51/PdL2023_LazarescuAlecsiaMaria_VarClassique.mp4,Lazarescu,Alecsia Maria,Lazarescu Alecsia Maria,female,F,2023,51st,2023-101,Romania,classical,Bourse Jeune Espoir,1,,,,,,1.0,,,2020,Europe,classical,PdL2023_LazarescuAlecsiaMaria_VarClassique.mp4,"The Talisman, Girl variation"
edition51/PdL2023_MiyazakiKeisuke_VarClassique.mp4,Miyazaki,Keisuke,Miyazaki Keisuke,male,M,2023,51st,2023-201,Japan,classical,Bourse Astarte,1,,,,,,1.0,,,2020,Asia,classical,PdL2023_MiyazakiKeisuke_VarClassique.mp4,Swan Lake - Act 3 - Siegfried Variation
edition51/PdL2023_MockrishAlexander_VarClassique.mp4,Mockrish,Alexander,Mockrish Alexander,male,M,2023,51st,2023-212,Sweden,classical,Contemporary Dance Award (Minerva Kunststiftung),1,,,,,,1.0,,,2020,Europe,classical,PdL2023_MockrishAlexander_VarClassique.mp4,La Fille Mal Gardee
edition51/PdL2023_ParkSooha_VarClassique.mp4,Park,Sooha,Park Sooha,female,F,2023,51st,2023-103,South Korea,classical,,0,,,,,,1.0,,,2020,Asia,classical,PdL2023_ParkSooha_VarClassique.mp4,"Le Corsaire, Odalisques"
edition51/PdL2023_SaitoAn_VarClassique.mp4,Saito,An,Saito An,female,F,2023,51st,2023-102,Japan,classical,,0,,,,,,1.0,,,2020,Asia,classical,PdL2023_SaitoAn_VarClassique.mp4,"The Talisman, Girl variation"
edition51/PdL2023_SproutEmily_VarClassique.mp4,Sprout,Emily,Sprout Emily,female,F,2023,51st,2023-114,Australia,classical,Bourse Jeune Etoile,1,,,,,,1.0,,,2020,Oceania,classical,PdL2023_SproutEmily_VarClassique.mp4,"The Talisman, Girl variation"
edition51/PdL2023_StuckwischFrederick_VarClassique.mp4,Stuckwisch,Frederick,Stuckwisch Frederick,male,M,2023,51st,2023-414,USA,classical,,0,,,,,,1.0,,,2020,North America,classical,PdL2023_StuckwischFrederick_VarClassique.mp4,"Sleeping Beauty, Prince Desire"
edition51/PdL2023_TanabeHaruka_VarClassique.mp4,Tanabe,Haruka,Tanabe Haruka,female,F,2023,51st,2023-317,Japan,classical,,0,,,,,,1.0,,,2020,Asia,classical,PdL2023_TanabeHaruka_VarClassique.mp4,La Bayadere - Gamsatti
edition51/PdL2023_UlloaCornejoFabrizzio_VarClassique.mp4,Ulloa Cornejo,Fabrizzio,Ulloa Cornejo Fabrizzio,male,M,2023,51st,2023-210,Mexico,classical,Oak Foundation / Best Swiss Candidate,1,,,,,,1.0,,,2020,North America,classical,PdL2023_UlloaCornejoFabrizzio_VarClassique.mp4,Flames of Paris
edition51/PdL2023_YanChunHung_VarClassique.mp4,Yan,Chun Hung,Yan Chun Hung,male,M,2023,51st,2023-423,China (Hong Kong),classical,,0,,,,,,1.0,,,2020,,classical,PdL2023_YanChunHung_VarClassique.mp4,"Sleeping Beauty, Prince Desire"
edition52/PdL2024_CarsonWILLEY_VarClassique.mp4,Willey,Carson,Willey Carson,male,M,2024,52nd,2024-20,USA,classical,,0,"Sleeping beauty, Prince D¨¦sir¨¦ variation Act III",654.0,"(1920.0, 1080.0)",2534.0,"Sleeping beauty, Prince D¨¦sir¨¦ variation Act III",1.0,edition52/PdL2024_CarsonWILLEY_VarClassique_thumbnail_654.png,,2020,North America,classical,PdL2024_CarsonWILLEY_VarClassique.mp4,"Sleeping Beauty, Prince Desire"
edition52/PdL2024_CrystalHUANG_VarClassique.mp4,Huang,Crystal,Huang Crystal,female,F,2024,52nd,2024-09,USA,classical,Oak Foundation / Contemporary Dance Award,1,"Le Corsaire, Gulnara variation Act III",852.0,"(1920.0, 1080.0)",2751.0,"Le Corsaire, Gulnara variation Act III",1.0,edition52/PdL2024_CrystalHUANG_VarClassique_thumbnail_852.png,,2020,North America,classical,PdL2024_CrystalHUANG_VarClassique.mp4,Le Corsaire - Gulnara Variation
edition52/PdL2024_JeansonBLIGHT_VarClassique.mp4,Blight,Jeanson,Blight Jeanson,male,M,2024,52nd,2024-18,Australia,classical,Bourse Astarte,1,"The Talisman, Boy variation",1255.0,"(1920.0, 1080.0)",2202.0,"The Talisman, Boy variation",1.0,edition52/PdL2024_JeansonBLIGHT_VarClassique_thumbnail_1255.png,,2020,Oceania,classical,PdL2024_JeansonBLIGHT_VarClassique.mp4,"The Talisman, Boy variation"
edition52/PdL2024_JiohKIM_VarClassique.mp4,Kim,Jioh,Kim Jioh,likely female,F,2024,52nd,2024-15,South Korea,classical,,0,"Coppelia, Girl variation Act III",2152.0,"(1920.0, 1080.0)",3237.0,"Coppelia, Girl variation Act III",1.0,edition52/PdL2024_JiohKIM_VarClassique_thumbnail_2152.png,,2020,Asia,classical,PdL2024_JiohKIM_VarClassique.mp4,"Coppelia - Act 3, Girl variation"
edition52/PdL2024_LeoWEBER_VarClassique.mp4,Weber,L¨¦o,Weber L¨¦o,male,M,2024,52nd,2024-04,France,classical,,0,La Fille mal gard¨¦e. Colas variation Act II,626.0,"(1920.0, 1080.0)",4597.0,La Fille mal gard¨¦e. Colas variation Act II,1.0,edition52/PdL2024_LeoWEBER_VarContemporaine_thumbnail_626.png,,2020,Europe,classical,PdL2024_LeoWEBER_VarContemporaine.mp4,La Fille Mal Gardee
edition52/PdL2024_NaliDOBRIN_VarClassique.mp4,Dobrin,Nali,Dobrin Nali,female,F,2024,52nd,2024-03,Romania,classical,,0,"The Talisman, Girl soloist variation",2461.0,"(1920.0, 1080.0)",2874.0,"The Talisman, Girl soloist variation",1.0,edition52/PdL2024_NaliDOBRIN_VarClassique_thumbnail_2461.png,,2020,Europe,classical,PdL2024_NaliDOBRIN_VarClassique.mp4,"The Talisman, Girl variation"
edition52/PdL2024_NatalieSTEELE_VarClassique.mp4,Steele,Natalie,Steele Natalie,female,F,2024,52nd,2024-07,USA,classical,Fondation Maurice B¨¦jart,1,"Speeling Beauty, Aurora variation Act III",2609.0,"(1920.0, 1080.0)",3775.0,"Speeling Beauty, Aurora variation Act III",1.0,edition52/PdL2024_NatalieSTEELE_VarClassique_thumbnail_2609.png,,2020,North America,classical,PdL2024_NatalieSTEELE_VarClassique.mp4,Sleeping Beauty - Act 3
edition52/PdL2024_TaichiTOSHIDA_VarClassique.mp4,Toshida,Taichi,Toshida Taichi,male,M,2024,52nd,2024-06,Japan,classical,Fondation Damm-Etienne,1,"La Fille mal gard¨¦e, Colas variation Act II",1240.0,"(1920.0, 1080.0)",2559.0,"La Fille mal gard¨¦e, Colas variation Act II",1.0,edition52/PdL2024_TaichiTOSHIDA_VarClassique_thumbnail_1240.png,,2020,Asia,classical,PdL2024_TaichiTOSHIDA_VarClassique.mp4,La Fille Mal Gardee
edition52/PdL2024_WongyeomLEE_VarClassique.mp4,Lee,Wongyeom,Lee Wongyeom,male,F,2024,52nd,2024-01,South Korea,classical,,0,"The Awakening of Flora, Hebe the Goddess of youth variation",880.0,"(1920.0, 1080.0)",2785.0,"The Awakening of Flora, Hebe the Goddess of youth variation",1.0,edition52/PdL2024_WongyeomLEE_VarClassique_thumbnail_880.png,,2020,Asia,classical,PdL2024_WongyeomLEE_VarClassique.mp4,"The Awakening of Flora, Hebe the Goddess of Youth variation"
edition53/PdL2025_ChloeHELIMETS_varclassique.mp4,Helimets,Chloe,Helimets Chloe,female,F,2025,53rd,2025-10,USA,classical,,0,"La Bayad¨¨re, 3rd soloist variation Act III (Kingdom of the Shades), L¨¦on Minkus, Marius Petipa",2443.0,"(1920.0, 1080.0)",2750.0,,,edition53/PdL2025_ChloeHELIMETS_varclassique_thumbnail_2443.png,,2020,North America,classical,PdL2025_ChloeHELIMETS_varclassique.mp4,La Bayadere - Royaume Des Ombres - 1st Variation
edition53/PdL2025_EitaAKITA_varclassique.mp4,Akita,Eita,Akita Eita,male,M,2025,53rd,2025-09,Japan,classical,,0,"Delibes Suite, Boy variation, L¨¦o Delibes, Jos¨¦ Martinez",1533.0,"(1920.0, 1080.0)",1991.0,,,edition53/PdL2025_EitaAKITA_varclassique_thumbnail_1533.png,,2020,Asia,classical,PdL2025_EitaAKITA_varclassique.mp4,"Delibes Suite, Boy variation"
edition53/PdL2025_EricPOOR_varclassique.mp4,Poor,Eric,Poor Eric,male,M,2025,53rd,2025-01,USA,classical,Bourse Jeune Espoir,1,"Delibes Suite, Boy variation, L¨¦o Delibes, Jos¨¦ Martinez",1687.0,"(1920.0, 1080.0)",2280.0,,,edition53/PdL2025_EricPOOR_varclassique_thumbnail_1687.png,,2020,North America,classical,PdL2025_EricPOOR_varclassique.mp4,"Delibes Suite, Boy variation"
edition53/PdL2025_HectorJAIN_varclassique.mp4,Jain,Hector,Jain Hector,male,M,2025,53rd,2025-19,USA,classical,Bourse Jeune ¨¦toile,1,"Sleeping Beauty, Prince D¨¦sir¨¦ variation Act III, Piotr Tcha?kovsky, Marius Petipa",2204.0,"(1920.0, 1080.0)",2578.0,,,edition53/PdL2025_HectorJAIN_varclassique_thumbnail_2204.png,,2020,North America,classical,PdL2025_HectorJAIN_varclassique.mp4,"Sleeping Beauty, Prince Desire"
edition53/PdL2025_JingxinyuHUANG_varclassique.mp4,Huang,Jingxinyu,Huang Jingxinyu,female,F,2025,53rd,2025-12,China,classical,,0,"The Awakening of Flora, Hebe the Goddess of Youth variation, Riccardo Drigo, Marius Petipa and Lev Ivanov",911.0,"(1920.0, 1080.0)",2839.0,,,edition53/PdL2025_JingxinyuHUANG_varclassique_thumbnail_911.png,,2020,Asia,classical,PdL2025_JingxinyuHUANG_varclassique.mp4,"The Awakening of Flora, Hebe the Goddess of Youth variation"
edition53/PdL2025_RyanHANDA_varclassique.mp4,Handa,Ryan,Handa Ryan,male,M,2025,53rd,2025-07,USA,classical,Fondation Coromandel,1,"La Bayad¨¨re, Solor variation, L¨¦on Minkus, Marius Petipa",920.0,"(1920.0, 1080.0)",2393.0,,,edition53/PdL2025_RyanHANDA_varclassique_thumbnail_920.png,,2020,North America,classical,PdL2025_RyanHANDA_varclassique.mp4,"La Bayadere, Solor variation"
edition53/PdL2025_SeiaOISHI_varclassique.mp4,Oishi,Seia,Oishi Seia,likely female,M,2025,53rd,2025-17,Japan,classical,,0,"La Fille Mal Gard¨¦e, Colas variation Act II, Alexander Gorsky, Louis Joseph Ferdinand H¨¦rold",1217.0,"(1920.0, 1080.0)",2478.0,,,edition53/PdL2025_SeiaOISHI_varclassique_thumbnail_1217.png,,2020,Asia,classical,PdL2025_SeiaOISHI_varclassique.mp4,La Fille Mal Gardee
edition53/PdL2025_ShinnosukeYASUUMI_varclassique.mp4,Yasuumi,Shinnosuke,Yasuumi Shinnosuke,male,M,2025,53rd,2025-11,Japan,classical,Oak Foundation / Beaulieu Award / Audience Favourite Award,1,"Sleeping Beauty, Prince D¨¦sir¨¦ variation Act III, Piotr Tcha?kovsky, Marius Petipa",644.0,"(1920.0, 1080.0)",2553.0,,,edition53/PdL2025_ShinnosukeYASUUMI_varclassique_thumbnail_644.png,,2020,Asia,classical,PdL2025_ShinnosukeYASUUMI_varclassique.mp4,"Sleeping Beauty, Prince Desire"
